image_id,model,origin,language,ethnic_group,char_len,token_count,ttr,general_ctc,general_terms_matched,correct_ethnic_ctc,correct_ethnic_terms_matched,correct_ethnic_terms_total,confusion_terms_matched,confusion_term_rate,matched_ethnic_terms
Tibetan_0420,claude-haiku-4.5,western,zh,Tibetan,513,369,0.5067750677506775,0.16666666666666666,16,0.0,0,8,0,0.0,
Miao_0438,claude-haiku-4.5,western,zh,Miao,932,613,0.43882544861337686,0.16666666666666666,16,0.0,0,4,0,0.0,
Tibetan_0164,claude-haiku-4.5,western,zh,Tibetan,1155,744,0.3709677419354839,0.17708333333333334,17,0.0,0,8,0,0.0,
Li_0083,claude-haiku-4.5,western,zh,Li,865,590,0.4322033898305085,0.15625,15,0.25,1,4,0,0.0,筒裙
Li_0516,claude-haiku-4.5,western,zh,Li,659,452,0.48672566371681414,0.125,12,0.0,0,4,0,0.0,
Yi_0597,claude-haiku-4.5,western,zh,Yi,932,579,0.4369602763385147,0.1875,18,0.0,0,4,0,0.0,
Tibetan_0454,claude-haiku-4.5,western,zh,Tibetan,1071,710,0.39859154929577467,0.16666666666666666,16,0.0,0,8,0,0.0,
Dong_0540,claude-haiku-4.5,western,zh,Dong,851,615,0.3983739837398374,0.21875,21,0.0,0,4,0,0.0,
Yi_0549,claude-haiku-4.5,western,zh,Yi,963,670,0.3940298507462687,0.20833333333333334,20,0.0,0,4,0,0.0,
Miao_0427,claude-haiku-4.5,western,zh,Miao,1007,698,0.3968481375358166,0.17708333333333334,17,0.0,0,4,0,0.0,
Miao_0105,claude-haiku-4.5,western,zh,Miao,1072,683,0.42313323572474376,0.1875,18,0.0,0,4,0,0.0,
Miao_0516,claude-haiku-4.5,western,zh,Miao,1042,660,0.45,0.21875,21,0.0,0,4,0,0.0,
Li_0213,claude-haiku-4.5,western,zh,Li,1180,719,0.41307371349095967,0.22916666666666666,22,0.0,0,4,0,0.0,
Dong_0507,claude-haiku-4.5,western,zh,Dong,1021,618,0.45145631067961167,0.2708333333333333,26,0.0,0,4,0,0.0,
Miao_0003,claude-haiku-4.5,western,zh,Miao,1075,729,0.38545953360768176,0.1875,18,0.0,0,4,0,0.0,
Li_0313,claude-haiku-4.5,western,zh,Li,933,662,0.41842900302114805,0.15625,15,0.0,0,4,0,0.0,
Tibetan_0003,claude-haiku-4.5,western,zh,Tibetan,1191,775,0.4270967741935484,0.16666666666666666,16,0.0,0,8,0,0.0,
Li_0556,claude-haiku-4.5,western,zh,Li,1084,677,0.397341211225997,0.17708333333333334,17,0.0,0,4,0,0.0,
Miao_0164,claude-haiku-4.5,western,zh,Miao,988,665,0.43909774436090226,0.22916666666666666,22,0.0,0,4,0,0.0,
Miao_0136,claude-haiku-4.5,western,zh,Miao,1308,751,0.43142476697736354,0.14583333333333334,14,0.0,0,4,0,0.0,
Yi_0213,claude-haiku-4.5,western,zh,Yi,928,652,0.401840490797546,0.16666666666666666,16,0.0,0,4,0,0.0,
Miao_0078,claude-haiku-4.5,western,zh,Miao,1080,750,0.404,0.19791666666666666,19,0.0,0,4,0,0.0,
Li_0073,claude-haiku-4.5,western,zh,Li,1160,693,0.4155844155844156,0.13541666666666666,13,0.0,0,4,0,0.0,
Tibetan_0438,claude-haiku-4.5,western,zh,Tibetan,1221,777,0.4041184041184041,0.15625,15,0.0,0,8,0,0.0,
Dong_0164,claude-haiku-4.5,western,zh,Dong,981,675,0.4148148148148148,0.20833333333333334,20,0.0,0,4,0,0.0,
Li_0589,claude-haiku-4.5,western,zh,Li,656,458,0.4519650655021834,0.20833333333333334,20,0.0,0,4,0,0.0,
Yi_0305,claude-haiku-4.5,western,zh,Yi,1320,900,0.3988888888888889,0.25,24,0.0,0,4,0,0.0,
Miao_0007,claude-haiku-4.5,western,zh,Miao,1171,747,0.4069611780455154,0.21875,21,0.0,0,4,0,0.0,
Li_0365,claude-haiku-4.5,western,zh,Li,938,632,0.44936708860759494,0.1875,18,0.0,0,4,0,0.0,
Dong_0166,claude-haiku-4.5,western,zh,Dong,881,616,0.387987012987013,0.17708333333333334,17,0.0,0,4,0,0.0,
Li_0061,claude-haiku-4.5,western,zh,Li,994,671,0.3979135618479881,0.14583333333333334,14,0.0,0,4,0,0.0,
Dong_0369,claude-haiku-4.5,western,zh,Dong,1158,770,0.3922077922077922,0.21875,21,0.0,0,4,0,0.0,
Dong_0213,claude-haiku-4.5,western,zh,Dong,623,418,0.4784688995215311,0.15625,15,0.0,0,4,0,0.0,
Miao_0071,claude-haiku-4.5,western,zh,Miao,354,245,0.5836734693877551,0.052083333333333336,5,0.0,0,4,0,0.0,
Dong_0562,claude-haiku-4.5,western,zh,Dong,1023,654,0.4602446483180428,0.20833333333333334,20,0.0,0,4,0,0.0,
Miao_0079,claude-haiku-4.5,western,zh,Miao,1236,850,0.41294117647058826,0.21875,21,0.0,0,4,0,0.0,
Yi_0433,claude-haiku-4.5,western,zh,Yi,973,708,0.4081920903954802,0.15625,15,0.0,0,4,0,0.0,
Dong_0260,claude-haiku-4.5,western,zh,Dong,1418,855,0.4257309941520468,0.19791666666666666,19,0.0,0,4,0,0.0,
Miao_0556,claude-haiku-4.5,western,zh,Miao,881,595,0.4588235294117647,0.22916666666666666,22,0.0,0,4,0,0.0,
Miao_0562,claude-haiku-4.5,western,zh,Miao,677,449,0.46547884187082406,0.14583333333333334,14,0.0,0,4,0,0.0,
Dong_0597,claude-haiku-4.5,western,zh,Dong,1203,685,0.4554744525547445,0.23958333333333334,23,0.0,0,4,0,0.0,
Miao_0536,claude-haiku-4.5,western,zh,Miao,863,594,0.46296296296296297,0.17708333333333334,17,0.0,0,4,0,0.0,
Miao_0177,claude-haiku-4.5,western,zh,Miao,1380,933,0.3783494105037513,0.25,24,0.0,0,4,0,0.0,
Yi_0073,claude-haiku-4.5,western,zh,Yi,1106,752,0.4109042553191489,0.21875,21,0.0,0,4,0,0.0,
Dong_0285,claude-haiku-4.5,western,zh,Dong,942,605,0.4380165289256198,0.19791666666666666,19,0.0,0,4,0,0.0,
Li_0031,claude-haiku-4.5,western,zh,Li,686,457,0.4726477024070022,0.14583333333333334,14,0.0,0,4,0,0.0,
Dong_0183,claude-haiku-4.5,western,zh,Dong,930,624,0.47435897435897434,0.16666666666666666,16,0.0,0,4,0,0.0,
Dong_0031,claude-haiku-4.5,western,zh,Dong,1360,828,0.3997584541062802,0.23958333333333334,23,0.0,0,4,0,0.0,
Yi_0330,claude-haiku-4.5,western,zh,Yi,1401,943,0.3860021208907741,0.15625,15,0.0,0,4,0,0.0,
Tibetan_0166,claude-haiku-4.5,western,zh,Tibetan,1064,755,0.38543046357615895,0.17708333333333334,17,0.125,1,8,0,0.0,绿松石
Dong_0078,claude-haiku-4.5,western,zh,Dong,1332,897,0.39018952062430323,0.21875,21,0.0,0,4,0,0.0,
Miao_0185,claude-haiku-4.5,western,zh,Miao,1283,813,0.3985239852398524,0.22916666666666666,22,0.0,0,4,1,0.05,
Yi_0285,claude-haiku-4.5,western,zh,Yi,936,638,0.4263322884012539,0.17708333333333334,17,0.0,0,4,0,0.0,
Dong_0077,claude-haiku-4.5,western,zh,Dong,1258,724,0.4102209944751381,0.20833333333333334,20,0.0,0,4,0,0.0,
Li_0056,claude-haiku-4.5,western,zh,Li,1132,746,0.41823056300268097,0.22916666666666666,22,0.0,0,4,0,0.0,
Tibetan_0185,claude-haiku-4.5,western,zh,Tibetan,1358,872,0.37844036697247707,0.16666666666666666,16,0.25,2,8,0,0.0,邦典;珊瑚
Yi_0557,claude-haiku-4.5,western,zh,Yi,937,627,0.45773524720893144,0.16666666666666666,16,0.0,0,4,1,0.05,
Dong_0438,claude-haiku-4.5,western,zh,Dong,1054,720,0.4111111111111111,0.21875,21,0.0,0,4,0,0.0,
Yi_0516,claude-haiku-4.5,western,zh,Yi,937,612,0.46568627450980393,0.16666666666666666,16,0.0,0,4,0,0.0,
Yi_0007,claude-haiku-4.5,western,zh,Yi,1126,681,0.4434654919236417,0.25,24,0.0,0,4,0,0.0,
Dong_0073,claude-haiku-4.5,western,zh,Dong,1122,694,0.43804034582132567,0.19791666666666666,19,0.0,0,4,0,0.0,
Dong_0470,claude-haiku-4.5,western,zh,Dong,766,534,0.42696629213483145,0.15625,15,0.0,0,4,0,0.0,
Yi_0556,claude-haiku-4.5,western,zh,Yi,1192,767,0.4041720990873533,0.22916666666666666,22,0.0,0,4,0,0.0,
Li_0079,claude-haiku-4.5,western,zh,Li,1082,657,0.4307458143074581,0.19791666666666666,19,0.0,0,4,0,0.0,
Dong_0516,claude-haiku-4.5,western,zh,Dong,897,572,0.46153846153846156,0.19791666666666666,19,0.0,0,4,0,0.0,
Li_0166,claude-haiku-4.5,western,zh,Li,1307,900,0.42,0.21875,21,0.0,0,4,0,0.0,
Yi_0211,claude-haiku-4.5,western,zh,Yi,835,545,0.45137614678899085,0.1875,18,0.0,0,4,0,0.0,
Li_0185,claude-haiku-4.5,western,zh,Li,1106,708,0.4463276836158192,0.16666666666666666,16,0.25,1,4,0,0.0,筒裙
Li_0370,claude-haiku-4.5,western,zh,Li,1385,839,0.3933253873659118,0.20833333333333334,20,0.0,0,4,0,0.0,
Li_0538,claude-haiku-4.5,western,zh,Li,961,612,0.4722222222222222,0.21875,21,0.0,0,4,0,0.0,
Tibetan_0375,claude-haiku-4.5,western,zh,Tibetan,1301,815,0.39754601226993863,0.20833333333333334,20,0.25,2,8,0,0.0,绿松石;珊瑚
Li_0427,claude-haiku-4.5,western,zh,Li,1179,742,0.37601078167115903,0.13541666666666666,13,0.0,0,4,0,0.0,
Li_0025,claude-haiku-4.5,western,zh,Li,1049,702,0.41595441595441596,0.23958333333333334,23,0.0,0,4,0,0.0,
Tibetan_0317,claude-haiku-4.5,western,zh,Tibetan,1006,681,0.40381791483113066,0.17708333333333334,17,0.0,0,8,0,0.0,
Tibetan_0236,claude-haiku-4.5,western,zh,Tibetan,997,691,0.40520984081041966,0.17708333333333334,17,0.0,0,8,0,0.0,
Li_0281,claude-haiku-4.5,western,zh,Li,893,564,0.46099290780141844,0.09375,9,0.0,0,4,0,0.0,
Yi_0182,claude-haiku-4.5,western,zh,Yi,964,672,0.43898809523809523,0.16666666666666666,16,0.0,0,4,0,0.0,
Miao_0538,claude-haiku-4.5,western,zh,Miao,1033,682,0.43841642228739003,0.23958333333333334,23,0.0,0,4,0,0.0,
Yi_0592,claude-haiku-4.5,western,zh,Yi,794,517,0.4661508704061896,0.22916666666666666,22,0.0,0,4,0,0.0,
Li_0030,claude-haiku-4.5,western,zh,Li,849,590,0.43389830508474575,0.15625,15,0.0,0,4,0,0.0,
Tibetan_0071,claude-haiku-4.5,western,zh,Tibetan,898,614,0.44462540716612375,0.20833333333333334,20,0.125,1,8,0,0.0,绿松石
Dong_0590,claude-haiku-4.5,western,zh,Dong,872,577,0.43674176776429807,0.22916666666666666,22,0.0,0,4,0,0.0,
Miao_0056,claude-haiku-4.5,western,zh,Miao,949,670,0.4223880597014925,0.22916666666666666,22,0.0,0,4,0,0.0,
Li_0082,claude-haiku-4.5,western,zh,Li,814,511,0.4598825831702544,0.08333333333333333,8,0.0,0,4,0,0.0,
Yi_0301,claude-haiku-4.5,western,zh,Yi,954,664,0.4141566265060241,0.22916666666666666,22,0.0,0,4,0,0.0,
Tibetan_0538,claude-haiku-4.5,western,zh,Tibetan,1104,753,0.41832669322709165,0.13541666666666666,13,0.125,1,8,0,0.0,珊瑚
Yi_0111,claude-haiku-4.5,western,zh,Yi,986,648,0.4351851851851852,0.15625,15,0.0,0,4,0,0.0,
Miao_0424,claude-haiku-4.5,western,zh,Miao,835,599,0.4240400667779633,0.17708333333333334,17,0.0,0,4,0,0.0,
Li_0350,claude-haiku-4.5,western,zh,Li,1159,767,0.39374185136897,0.20833333333333334,20,0.0,0,4,0,0.0,
Miao_0064,claude-haiku-4.5,western,zh,Miao,899,581,0.4509466437177281,0.22916666666666666,22,0.0,0,4,0,0.0,
Li_0183,claude-haiku-4.5,western,zh,Li,917,605,0.4462809917355372,0.25,24,0.0,0,4,1,0.05,
Dong_0061,claude-haiku-4.5,western,zh,Dong,955,650,0.4046153846153846,0.19791666666666666,19,0.0,0,4,0,0.0,
Li_0102,claude-haiku-4.5,western,zh,Li,1066,710,0.44084507042253523,0.17708333333333334,17,0.0,0,4,0,0.0,
Tibetan_0590,claude-haiku-4.5,western,zh,Tibetan,1075,693,0.4126984126984127,0.17708333333333334,17,0.0,0,8,0,0.0,
Yi_0590,claude-haiku-4.5,western,zh,Yi,916,594,0.44612794612794615,0.15625,15,0.0,0,4,0,0.0,
Dong_0362,claude-haiku-4.5,western,zh,Dong,1108,744,0.40725806451612906,0.3020833333333333,29,0.0,0,4,0,0.0,
Miao_0183,claude-haiku-4.5,western,zh,Miao,1286,815,0.38282208588957056,0.19791666666666666,19,0.0,0,4,0,0.0,
Li_0071,claude-haiku-4.5,western,zh,Li,1013,620,0.4435483870967742,0.17708333333333334,17,0.0,0,4,0,0.0,
Li_0537,claude-haiku-4.5,western,zh,Li,1083,714,0.42997198879551823,0.1875,18,0.0,0,4,0,0.0,
Li_0084,claude-haiku-4.5,western,zh,Li,917,635,0.43622047244094486,0.21875,21,0.0,0,4,0,0.0,
Miao_0557,claude-haiku-4.5,western,zh,Miao,1081,702,0.4116809116809117,0.21875,21,0.0,0,4,0,0.0,
Dong_0430,claude-haiku-4.5,western,zh,Dong,1073,734,0.38419618528610355,0.1875,18,0.0,0,4,0,0.0,
Yi_0560,claude-haiku-4.5,western,zh,Yi,991,681,0.39794419970631423,0.15625,15,0.0,0,4,0,0.0,
Tibetan_0138,claude-haiku-4.5,western,zh,Tibetan,1037,681,0.39941262848751835,0.1875,18,0.0,0,8,0,0.0,
Miao_0246,claude-haiku-4.5,western,zh,Miao,1262,811,0.4204685573366215,0.20833333333333334,20,0.0,0,4,0,0.0,
Li_0087,claude-haiku-4.5,western,zh,Li,1100,727,0.44154057771664373,0.19791666666666666,19,0.0,0,4,0,0.0,
Tibetan_0056,claude-haiku-4.5,western,zh,Tibetan,1227,846,0.3971631205673759,0.20833333333333334,20,0.25,2,8,0,0.0,绿松石;珊瑚
Miao_0084,claude-haiku-4.5,western,zh,Miao,1223,806,0.3920595533498759,0.13541666666666666,13,0.0,0,4,0,0.0,
Miao_0357,claude-haiku-4.5,western,zh,Miao,913,600,0.42333333333333334,0.1875,18,0.0,0,4,1,0.05,
Tibetan_0592,claude-haiku-4.5,western,zh,Tibetan,1169,734,0.4128065395095368,0.23958333333333334,23,0.0,0,8,0,0.0,
Tibetan_0084,claude-haiku-4.5,western,zh,Tibetan,1191,759,0.380764163372859,0.23958333333333334,23,0.0,0,8,0,0.0,
Miao_0540,claude-haiku-4.5,western,zh,Miao,1084,654,0.4525993883792049,0.1875,18,0.0,0,4,0,0.0,
Tibetan_0556,claude-haiku-4.5,western,zh,Tibetan,1045,685,0.4233576642335766,0.17708333333333334,17,0.0,0,8,0,0.0,
Miao_0193,claude-haiku-4.5,western,zh,Miao,1179,825,0.3927272727272727,0.17708333333333334,17,0.0,0,4,0,0.0,
Tibetan_0599,claude-haiku-4.5,western,zh,Tibetan,1093,669,0.4200298953662182,0.17708333333333334,17,0.25,2,8,0,0.0,绿松石;珊瑚
Miao_0430,claude-haiku-4.5,western,zh,Miao,1102,721,0.4133148404993065,0.22916666666666666,22,0.0,0,4,0,0.0,
Dong_0133,claude-haiku-4.5,western,zh,Dong,1041,693,0.4184704184704185,0.20833333333333334,20,0.0,0,4,0,0.0,
Li_0229,claude-haiku-4.5,western,zh,Li,938,604,0.4602649006622517,0.17708333333333334,17,0.0,0,4,0,0.0,
Li_0276,claude-haiku-4.5,western,zh,Li,1189,788,0.37055837563451777,0.1875,18,0.0,0,4,0,0.0,
Tibetan_0549,claude-haiku-4.5,western,zh,Tibetan,836,573,0.46596858638743455,0.15625,15,0.375,3,8,0,0.0,藏袍;哈达;珊瑚
Miao_0025,claude-haiku-4.5,western,zh,Miao,1345,875,0.39885714285714285,0.2604166666666667,25,0.0,0,4,0,0.0,
Yi_0276,claude-haiku-4.5,western,zh,Yi,857,576,0.4340277777777778,0.13541666666666666,13,0.0,0,4,0,0.0,
Miao_0156,claude-haiku-4.5,western,zh,Miao,1130,801,0.3857677902621723,0.21875,21,0.0,0,4,0,0.0,
Dong_0196,claude-haiku-4.5,western,zh,Dong,1086,682,0.4208211143695015,0.1875,18,0.0,0,4,0,0.0,
Li_0119,claude-haiku-4.5,western,zh,Li,848,568,0.4507042253521127,0.21875,21,0.0,0,4,0,0.0,
Dong_0211,claude-haiku-4.5,western,zh,Dong,1185,799,0.38172715894868586,0.20833333333333334,20,0.0,0,4,0,0.0,
Yi_0133,claude-haiku-4.5,western,zh,Yi,938,568,0.4454225352112676,0.21875,21,0.0,0,4,0,0.0,
Dong_0011,claude-haiku-4.5,western,zh,Dong,1331,847,0.39433293978748524,0.2708333333333333,26,0.0,0,4,0,0.0,
Tibetan_0077,claude-haiku-4.5,western,zh,Tibetan,1249,807,0.3853779429987608,0.17708333333333334,17,0.125,1,8,0,0.0,藏袍
Tibetan_0474,claude-haiku-4.5,western,zh,Tibetan,789,516,0.4748062015503876,0.20833333333333334,20,0.125,1,8,0,0.0,珊瑚
Tibetan_0442,claude-haiku-4.5,western,zh,Tibetan,608,414,0.5241545893719807,0.13541666666666666,13,0.125,1,8,0,0.0,珊瑚
Li_0138,claude-haiku-4.5,western,zh,Li,1333,827,0.38694074969770254,0.22916666666666666,22,0.0,0,4,0,0.0,
Li_0246,claude-haiku-4.5,western,zh,Li,558,369,0.4932249322493225,0.09375,9,0.0,0,4,0,0.0,
Li_0239,claude-haiku-4.5,western,zh,Li,933,548,0.44343065693430656,0.125,12,0.0,0,4,0,0.0,
Tibetan_0301,claude-haiku-4.5,western,zh,Tibetan,1251,735,0.4231292517006803,0.25,24,0.375,3,8,0,0.0,绿松石;珊瑚;天珠
Li_0074,claude-haiku-4.5,western,zh,Li,690,459,0.46405228758169936,0.14583333333333334,14,0.0,0,4,0,0.0,
Yi_0491,claude-haiku-4.5,western,zh,Yi,1067,674,0.4094955489614243,0.16666666666666666,16,0.0,0,4,0,0.0,
Dong_0056,claude-haiku-4.5,western,zh,Dong,1138,708,0.4209039548022599,0.17708333333333334,17,0.0,0,4,0,0.0,
Tibetan_0287,claude-haiku-4.5,western,zh,Tibetan,629,417,0.4988009592326139,0.125,12,0.0,0,8,0,0.0,
Li_0078,claude-haiku-4.5,western,zh,Li,1118,702,0.44017094017094016,0.19791666666666666,19,0.0,0,4,0,0.0,
Dong_0427,claude-haiku-4.5,western,zh,Dong,1211,776,0.37757731958762886,0.1875,18,0.0,0,4,0,0.0,
Dong_0442,claude-haiku-4.5,western,zh,Dong,924,684,0.40789473684210525,0.22916666666666666,22,0.0,0,4,0,0.0,
Tibetan_0370,claude-haiku-4.5,western,zh,Tibetan,721,468,0.4444444444444444,0.15625,15,0.125,1,8,0,0.0,珊瑚
Li_0590,claude-haiku-4.5,western,zh,Li,1112,752,0.4228723404255319,0.1875,18,0.25,1,4,0,0.0,筒裙
Yi_0317,claude-haiku-4.5,western,zh,Yi,922,653,0.39203675344563554,0.19791666666666666,19,0.0,0,4,0,0.0,
Miao_0229,claude-haiku-4.5,western,zh,Miao,918,603,0.46766169154228854,0.23958333333333334,23,0.0,0,4,0,0.0,
Yi_0430,claude-haiku-4.5,western,zh,Yi,1123,754,0.4403183023872679,0.16666666666666666,16,0.0,0,4,0,0.0,
Li_0413,claude-haiku-4.5,western,zh,Li,923,584,0.4469178082191781,0.14583333333333334,14,0.0,0,4,0,0.0,
Miao_0012,claude-haiku-4.5,western,zh,Miao,1219,776,0.42912371134020616,0.25,24,0.0,0,4,0,0.0,
Yi_0031,claude-haiku-4.5,western,zh,Yi,796,522,0.45977011494252873,0.15625,15,0.0,0,4,0,0.0,
Li_0474,claude-haiku-4.5,western,zh,Li,762,482,0.46887966804979253,0.15625,15,0.0,0,4,0,0.0,
Tibetan_0061,claude-haiku-4.5,western,zh,Tibetan,848,543,0.40331491712707185,0.19791666666666666,19,0.0,0,8,0,0.0,
Li_0105,claude-haiku-4.5,western,zh,Li,917,564,0.46808510638297873,0.17708333333333334,17,0.0,0,4,0,0.0,
Yi_0105,claude-haiku-4.5,western,zh,Yi,831,611,0.45499181669394434,0.15625,15,0.0,0,4,0,0.0,
Miao_0219,claude-haiku-4.5,western,zh,Miao,811,582,0.48281786941580757,0.21875,21,0.0,0,4,0,0.0,
Li_0597,claude-haiku-4.5,western,zh,Li,904,601,0.40266222961730447,0.17708333333333334,17,0.25,1,4,0,0.0,筒裙
Tibetan_0082,claude-haiku-4.5,western,zh,Tibetan,933,590,0.4440677966101695,0.13541666666666666,13,0.125,1,8,0,0.0,珊瑚
Dong_0229,claude-haiku-4.5,western,zh,Dong,1094,710,0.4140845070422535,0.21875,21,0.0,0,4,0,0.0,
Li_0571,claude-haiku-4.5,western,zh,Li,1124,728,0.40384615384615385,0.14583333333333334,14,0.0,0,4,0,0.0,
Miao_0276,claude-haiku-4.5,western,zh,Miao,818,529,0.45935727788279773,0.17708333333333334,17,0.0,0,4,0,0.0,
Yi_0507,claude-haiku-4.5,western,zh,Yi,1336,920,0.3695652173913043,0.28125,27,0.0,0,4,0,0.0,
Dong_0012,claude-haiku-4.5,western,zh,Dong,572,385,0.5324675324675324,0.07291666666666667,7,0.0,0,4,0,0.0,
Yi_0470,claude-haiku-4.5,western,zh,Yi,744,473,0.47780126849894294,0.17708333333333334,17,0.0,0,4,0,0.0,
Li_0536,claude-haiku-4.5,western,zh,Li,1372,875,0.3862857142857143,0.2916666666666667,28,0.0,0,4,0,0.0,
Li_0362,claude-haiku-4.5,western,zh,Li,1070,658,0.44376899696048633,0.1875,18,0.0,0,4,0,0.0,
Miao_0566,claude-haiku-4.5,western,zh,Miao,1140,717,0.4476987447698745,0.20833333333333334,20,0.0,0,4,0,0.0,
Miao_0474,claude-haiku-4.5,western,zh,Miao,953,635,0.4519685039370079,0.23958333333333334,23,0.25,1,4,0,0.0,银角
Tibetan_0285,claude-haiku-4.5,western,zh,Tibetan,1055,645,0.4542635658914729,0.16666666666666666,16,0.125,1,8,0,0.0,珊瑚
Miao_0413,claude-haiku-4.5,western,zh,Miao,904,613,0.4192495921696574,0.23958333333333334,23,0.0,0,4,0,0.0,
Tibetan_0249,claude-haiku-4.5,western,zh,Tibetan,965,687,0.39737991266375544,0.17708333333333334,17,0.0,0,8,0,0.0,
Tibetan_0156,claude-haiku-4.5,western,zh,Tibetan,1091,658,0.44072948328267475,0.16666666666666666,16,0.0,0,8,0,0.0,
Tibetan_0281,claude-haiku-4.5,western,zh,Tibetan,1085,684,0.4166666666666667,0.16666666666666666,16,0.375,3,8,0,0.0,邦典;绿松石;珊瑚
Miao_0074,claude-haiku-4.5,western,zh,Miao,392,281,0.5622775800711743,0.07291666666666667,7,0.0,0,4,0,0.0,
Li_0540,claude-haiku-4.5,western,zh,Li,999,612,0.4411764705882353,0.1875,18,0.0,0,4,0,0.0,
Tibetan_0566,claude-haiku-4.5,western,zh,Tibetan,1207,752,0.3962765957446808,0.19791666666666666,19,0.125,1,8,0,0.0,绿松石
Miao_0597,claude-haiku-4.5,western,zh,Miao,937,619,0.42649434571890144,0.16666666666666666,16,0.0,0,4,0,0.0,
Yi_0185,claude-haiku-4.5,western,zh,Yi,845,595,0.45210084033613446,0.15625,15,0.0,0,4,0,0.0,
Miao_0087,claude-haiku-4.5,western,zh,Miao,886,626,0.3961661341853035,0.17708333333333334,17,0.0,0,4,0,0.0,
Li_0438,claude-haiku-4.5,western,zh,Li,845,566,0.4558303886925795,0.16666666666666666,16,0.25,1,4,0,0.0,筒裙
Yi_0003,claude-haiku-4.5,western,zh,Yi,911,649,0.43605546995377503,0.22916666666666666,22,0.0,0,4,0,0.0,
Miao_0211,claude-haiku-4.5,western,zh,Miao,1144,764,0.40575916230366493,0.20833333333333334,20,0.0,0,4,0,0.0,
Yi_0025,claude-haiku-4.5,western,zh,Yi,1200,759,0.40974967061923584,0.2708333333333333,26,0.0,0,4,0,0.0,
Tibetan_0313,claude-haiku-4.5,western,zh,Tibetan,560,365,0.536986301369863,0.07291666666666667,7,0.0,0,8,0,0.0,
Miao_0547,claude-haiku-4.5,western,zh,Miao,841,517,0.47195357833655704,0.1875,18,0.0,0,4,0,0.0,
Tibetan_0357,claude-haiku-4.5,western,zh,Tibetan,1116,703,0.4139402560455192,0.1875,18,0.125,1,8,0,0.0,邦典
Miao_0260,claude-haiku-4.5,western,zh,Miao,864,585,0.4478632478632479,0.125,12,0.0,0,4,0,0.0,
Tibetan_0229,claude-haiku-4.5,western,zh,Tibetan,1265,859,0.3573923166472643,0.16666666666666666,16,0.125,1,8,0,0.0,绿松石
Tibetan_0365,claude-haiku-4.5,western,zh,Tibetan,1023,710,0.4014084507042254,0.19791666666666666,19,0.0,0,8,0,0.0,
Li_0110,claude-haiku-4.5,western,zh,Li,1051,710,0.4028169014084507,0.19791666666666666,19,0.0,0,4,0,0.0,
Li_0433,claude-haiku-4.5,western,zh,Li,962,646,0.4102167182662539,0.21875,21,0.0,0,4,0,0.0,
Tibetan_0470,claude-haiku-4.5,western,zh,Tibetan,1094,636,0.4669811320754717,0.13541666666666666,13,0.0,0,8,0,0.0,
Yi_0083,claude-haiku-4.5,western,zh,Yi,1010,677,0.41063515509601184,0.13541666666666666,13,0.0,0,4,0,0.0,
Yi_0219,claude-haiku-4.5,western,zh,Yi,1249,798,0.41228070175438597,0.2604166666666667,25,0.0,0,4,0,0.0,
Yi_0427,claude-haiku-4.5,western,zh,Yi,1122,755,0.38543046357615895,0.22916666666666666,22,0.0,0,4,0,0.0,
Yi_0536,claude-haiku-4.5,western,zh,Yi,879,626,0.43929712460063897,0.20833333333333334,20,0.0,0,4,0,0.0,
Miao_0258,claude-haiku-4.5,western,zh,Miao,1010,673,0.4635958395245171,0.21875,21,0.0,0,4,0,0.0,
Tibetan_0119,claude-haiku-4.5,western,zh,Tibetan,1034,673,0.39078751857355126,0.17708333333333334,17,0.0,0,8,0,0.0,
Li_0549,claude-haiku-4.5,western,zh,Li,979,663,0.40271493212669685,0.14583333333333334,14,0.25,1,4,0,0.0,筒裙
Li_0133,claude-haiku-4.5,western,zh,Li,1226,712,0.4311797752808989,0.25,24,0.0,0,4,0,0.0,
Li_0012,claude-haiku-4.5,western,zh,Li,860,593,0.4502529510961214,0.125,12,0.0,0,4,0,0.0,
Miao_0138,claude-haiku-4.5,western,zh,Miao,1208,815,0.38773006134969323,0.2604166666666667,25,0.0,0,4,0,0.0,
Miao_0083,claude-haiku-4.5,western,zh,Miao,1341,782,0.3989769820971867,0.1875,18,0.0,0,4,0,0.0,
Li_0235,claude-haiku-4.5,western,zh,Li,843,572,0.4562937062937063,0.19791666666666666,19,0.0,0,4,0,0.0,
Li_0003,claude-haiku-4.5,western,zh,Li,1092,704,0.390625,0.125,12,0.0,0,4,0,0.0,
Tibetan_0491,claude-haiku-4.5,western,zh,Tibetan,894,589,0.44482173174872663,0.22916666666666666,22,0.0,0,8,0,0.0,
Miao_0369,claude-haiku-4.5,western,zh,Miao,1161,705,0.40425531914893614,0.17708333333333334,17,0.0,0,4,0,0.0,
Yi_0566,claude-haiku-4.5,western,zh,Yi,1029,714,0.4215686274509804,0.20833333333333334,20,0.0,0,4,0,0.0,
Tibetan_0012,claude-haiku-4.5,western,zh,Tibetan,906,594,0.43097643097643096,0.10416666666666667,10,0.0,0,8,0,0.0,
Li_0136,claude-haiku-4.5,western,zh,Li,1251,804,0.39676616915422885,0.16666666666666666,16,0.0,0,4,0,0.0,
Miao_0040,claude-haiku-4.5,western,zh,Miao,979,573,0.4293193717277487,0.17708333333333334,17,0.0,0,4,0,0.0,
